,well,fov,label,nuc-intensity_mean,nuc-centroid-0,nuc-centroid-1,nuc-area,nuc-intensity_variance,nuc-intensity_median,nuc-intensity_percentiles-0,nuc-intensity_percentiles-1,nuc-intensity_percentiles-2,nuc-intensity_percentiles-3,3-intensity_mean,3-intensity_variance,3-intensity_median,3-intensity_percentiles-0,3-intensity_percentiles-1,3-intensity_percentiles-2,3-intensity_percentiles-3,4-intensity_mean,4-intensity_variance,4-intensity_median,4-intensity_percentiles-0,4-intensity_percentiles-1,4-intensity_percentiles-2,4-intensity_percentiles-3,cell-intensity_mean,cell-area,cell-axis_major_length,cell-axis_minor_length,cell-perimeter,cell-intensity_variance,cell-intensity_median,cell-intensity_percentiles-0,cell-intensity_percentiles-1,cell-intensity_percentiles-2,cell-intensity_percentiles-3,1-intensity_mean,1-intensity_variance,1-intensity_median,1-intensity_percentiles-0,1-intensity_percentiles-1,1-intensity_percentiles-2,1-intensity_percentiles-3
296,r07c18,6,24.0,13175.212464589236,207.4881964117092,376.8772426817753,1059.0,8655213.51387674,13336.0,9190.0,11231.0,15130.5,16979.600000000002,3248.5804289544235,665410.0411183147,3227.0,2198.2,2768.0,3727.25,4297.300000000001,1555.201072386059,331978.467612791,1362.5,999.1,1158.0,1860.25,2390.8,1640.8404825737266,1492.0,67.85902322378344,28.76816720984012,178.2670273047588,49924.18232898964,1691.5,1288.0,1513.0,1804.0,1885.9,788.5918230563003,17757.47883394188,748.0,677.0,706.0,823.5,972.0
297,r07c18,6,25.0,7094.63740022805,220.9669327251996,187.60319270239447,877.0,2445033.599422204,7318.0,4721.0,6019.0,8267.0,8940.0,6726.765432098766,12184476.99859342,5870.0,3126.4,4403.5,8215.5,11593.399999999998,3746.11569664903,7194184.74781358,2999.0,1406.4,2046.5,4217.0,7389.399999999998,3682.309347442681,2835.0,87.46406389443703,42.96319528511204,242.52186130069785,3352004.295485818,3095.0,1953.4,2256.0,4607.0,5743.0,1276.4268077601412,257402.3060185574,1129.0,896.0,962.0,1309.5,1977.2
298,r07c18,6,26.0,6341.907462686567,246.5462686567164,302.1776119402985,670.0,1711333.5018846071,6528.5,4461.400000000001,5351.5,7342.0,7951.0,5101.302640970735,4664655.6064812485,5206.0,1821.1,3583.75,6515.25,8088.6,2952.1142041399003,2056838.1811044523,2864.0,1019.1,1866.5,3694.75,4917.800000000001,2339.4175588865096,2802.0,96.2882435969948,40.92679867395846,262.3147545195113,967077.2503412216,1927.0,1379.0,1547.25,3087.5,3574.9,911.692005710207,32594.654961073487,884.0,716.0,767.0,1000.0,1155.9
299,r07c18,6,27.0,6569.663075416259,254.28109696376103,213.50146914789423,1021.0,2104427.719978397,6647.0,4523.0,5573.0,7592.0,8446.0,5136.018651362984,11164236.45445844,4427.0,1471.2,2422.0,7172.0,9602.2,2854.1396461023432,4397986.511345452,2179.0,948.2,1387.0,3736.0,5390.8,2760.739359158297,6273.0,185.7986988799705,52.01637032232954,441.13203435596427,2774251.420190057,2254.0,1537.0,1859.0,2954.0,4745.0,1200.140283755779,128257.78743030368,1086.0,877.0,952.0,1354.0,1668.8000000000002
300,r07c18,6,28.0,9115.436781609196,260.3531870428422,735.9916405433647,957.0,4206478.866693091,9493.0,6155.400000000001,7660.0,10739.0,11443.8,4660.4850438370295,3798118.881545266,4612.0,2156.6000000000004,3100.0,5922.5,7511.700000000002,2462.6034038164003,1884177.866435036,2238.5,1086.0,1411.25,2905.0,4567.500000000001,2223.677926766374,3878.0,140.13456071063288,36.71023436907524,323.19090885900994,882821.4401058618,1811.0,1337.7,1483.0,3075.75,3511.2000000000007,958.0649819494585,50739.46560715544,904.0,754.0,813.25,999.0,1312.0
301,r07c18,6,29.0,6594.604938271605,277.3117283950617,1051.2716049382716,972.0,1467319.8747904284,6731.0,4785.7,5985.5,7487.25,7992.7,4082.784865431667,8930370.487271817,2633.0,1278.3000000000002,1731.0,6106.0,8727.800000000001,2245.5297098916462,3527513.985573107,1392.0,792.0,939.0,3220.75,4712.800000000001,2422.932715833625,5722.0,105.35120813321744,72.79429523639443,317.04877323527904,1989795.5174931136,1919.0,1257.0,1531.0,2624.75,4634.200000000004,884.4321915414191,55917.50510141876,811.0,656.0,705.0,1027.0,1200.0
302,r07c18,6,30.0,6896.235209235209,284.2597402597403,308.57864357864355,693.0,1949748.350160021,6986.0,4974.6,5985.0,7725.0,8688.000000000002,5939.334522393975,2928018.207555727,5914.0,3634.6,4945.5,7208.0,8183.600000000001,3169.8581054300435,1076944.674277346,3106.0,1738.2,2550.5,3858.5,4599.800000000001,3509.010701545779,2523.0,94.6164060047398,36.20404111544664,240.99494936611663,1176978.951530344,3236.0,2444.0,2699.0,4198.0,4667.6,1305.2897344431233,340006.2374966794,1151.0,948.0,1055.0,1318.5,1741.8000000000002
303,r07c18,6,31.0,9595.756701030929,290.79278350515466,89.92680412371134,970.0,5187261.464516952,9807.5,6192.3,8102.0,11340.0,12391.0,18207.09748427673,294152043.79945904,9415.5,1564.3,2857.75,37332.75,44079.900000000016,9669.78891509434,72727396.28995574,6185.0,964.3,1766.25,17377.75,22522.0,7165.210298742139,2544.0,94.86496112279347,43.56972952601311,279.9360748630709,21025232.137771294,6069.0,1869.3,2677.0,11838.5,13191.4,2013.0275157232704,1397596.5589913125,1472.0,834.0,956.0,3178.25,3790.0
304,r07c18,6,32.0,10446.133783783784,309.9,269.56081081081084,740.0,5779454.67264244,10925.5,6725.6,8909.0,12259.5,13243.4,7493.776145203112,9906915.72776284,6938.0,3647.0,5138.0,9689.0,12077.0,4071.1192739844414,4802098.461141045,3539.0,1832.0,2410.0,5089.0,7405.0,3720.875540190147,3471.0,76.04680476809779,61.64468200153717,248.21424945612296,2463269.984509756,3098.0,2372.0,2603.0,4585.0,5989.0,1271.8340535868626,148956.68234366638,1151.0,925.0,1012.0,1391.0,1796.0
305,r07c18,6,33.0,6519.012858555885,323.26805143422354,1043.391691394659,1011.0,1449712.8574014232,6723.0,4832.0,5816.5,7409.0,7926.0,4740.108799237612,5822665.459096652,4595.5,1788.5,2751.75,6363.0,7857.5,2520.334815756036,2581319.880592184,2088.0,986.5,1279.0,3239.25,4595.5,2757.9710927573065,6296.0,150.77014088010424,54.99273011898208,369.13203435596427,1651060.0163181194,2169.0,1580.0,1779.75,4002.5,4599.5,936.4367852604828,46518.53920592975,910.0,700.0,772.0,1042.0,1199.5
306,r07c18,6,34.0,7699.170347003154,321.205047318612,302.23869610935856,951.0,2740561.4914866304,7862.0,5247.0,6657.5,8909.5,9776.0,5696.572032778218,8947404.24005315,4926.0,2094.6000000000004,3419.5,7858.5,9855.4,2864.5820777160984,3032552.697928858,2034.0,1214.0,1540.5,4166.0,5659.0,3148.388051810732,3783.0,73.75271057789591,65.81868426716774,235.7228714274745,2800546.037626208,2479.0,1930.2,2188.5,3236.5,5592.0,1232.5411049431668,83345.93691730937,1117.0,964.0,1024.0,1411.0,1639.6000000000004
307,r07c18,6,35.0,8940.15601783061,338.631500742942,556.0445765230312,673.0,6128221.6145886,8841.0,5624.2,7135.0,10555.0,12595.4,9151.65704772475,8824935.33891352,8395.0,6038.4,7287.0,10461.0,13405.4,5126.521272660008,6867159.208481993,4281.0,2553.6,3463.5,5953.0,9563.800000000005,4797.069552349241,2703.0,77.2813932032067,48.423083149516245,237.82337649086284,4381039.0066312095,4101.0,3095.2,3381.0,5726.5,6781.000000000001,1378.7036625971143,117704.35058591946,1272.0,1056.2,1152.0,1498.5,1916.8
308,r07c18,6,36.0,9419.55116841257,342.3908138597905,75.14907332796132,1241.0,5118841.444803227,9510.0,6076.0,7984.0,11076.0,12451.0,6942.950168602473,5324228.431012523,7003.0,3654.8,5792.0,8274.0,9755.200000000004,3901.373173473211,3372085.3826598804,3644.0,1755.4,2997.0,4544.0,6456.200000000001,3433.012364181341,2669.0,95.29615381140052,39.4104003425569,256.5452018978108,1578907.0125859806,3276.0,2213.6,2659.0,4018.0,4687.200000000001,1378.105657549644,375255.2597244553,1184.0,1011.0,1081.0,1401.0,1933.0
309,r07c18,6,37.0,7592.541916167665,347.19161676646706,335.8008982035928,668.0,2257956.484769981,7654.5,5543.1,6581.0,8531.25,9599.3,6901.967855466917,11880336.83308217,6881.5,2367.1,3934.25,8922.25,11601.9,3990.615673392773,5290508.0944329,3718.0,1462.3000000000002,2229.75,4946.25,7047.5,3449.872360394181,4262.0,170.51465134027913,34.970785537960424,385.4102089490162,2220969.626129529,3025.5,2005.0,2258.25,4529.0,5403.8,1280.9418113561708,122772.7272569724,1202.0,930.0,1054.0,1388.0,1732.7000000000005
310,r07c18,6,38.0,8389.908404154863,375.33238904627007,286.28989612842304,1059.0,4363197.731931259,8313.0,5633.2,6921.0,9788.0,11385.2,4833.353558264815,6313118.224018385,4529.0,1945.0,3069.5,5956.0,8120.0,2651.9282676495604,3303009.162135445,2308.0,1115.0,1362.0,3143.0,4727.800000000001,2962.264247235611,3527.0,115.72897441138974,40.15491384883407,292.35028842544403,2252562.9219511133,2453.0,1789.6,2151.0,3701.0,4182.4,1110.4411681315569,55092.477329851805,1062.0,873.0,950.0,1209.0,1406.4
311,r07c18,6,39.0,7472.747252747253,381.4835164835165,1041.5214785214785,1001.0,2145130.5924624824,7742.0,5315.0,6520.0,8501.0,9215.0,6842.236155606407,14502244.189081788,6587.0,2061.9,3752.0,9171.5,11976.1,3782.617391304348,5525175.519514477,3384.0,1303.0,1841.25,5072.5,7113.799999999999,3631.170251716247,4370.0,85.58750972800956,69.13182362715978,276.03657992645924,3742754.855682545,3069.5,2106.0,2518.25,4398.75,5553.5,1239.4938215102975,79587.53142635716,1175.0,952.0,1018.0,1383.75,1643.1
312,r07c18,6,40.0,9337.918918918918,386.5900900900901,527.0015015015015,666.0,5028919.873305737,9502.0,6134.0,7808.75,10855.0,12305.5,6292.9812536613945,3448125.914118405,6068.0,4269.6,4978.5,7586.5,8769.4,3310.0714704159345,1983382.456520568,2964.0,1800.4,2433.5,3963.0,5209.200000000001,3312.251318101933,1707.0,57.24978419147119,38.356884017065255,162.46803743153546,1547580.5091883622,3479.0,1680.2,2184.0,3972.5,4745.200000000001,1072.7826596367895,47970.92230036628,1018.0,852.0,929.0,1164.5,1398.4
313,r07c18,6,41.0,7517.188340807175,390.8991031390135,866.609865470852,892.0,3029027.341209355,7931.0,4833.7,6197.25,8853.75,9429.9,6881.452892561983,6407481.443648659,7100.0,2826.9,5754.25,8302.75,10019.0,3849.704958677686,2553859.241876238,3784.0,1517.2,3285.75,4475.25,5939.2,3794.988842975207,2420.0,76.44211952166815,42.93245972962167,221.21424945612296,2122349.454007752,4000.0,2131.9,2714.0,4475.0,4955.4,1259.4136363636364,53993.56650826446,1244.5,959.0,1151.0,1326.0,1527.0
314,r07c18,6,42.0,10259.676265270506,397.5479930191973,248.77748691099475,1146.0,5212870.180536139,10550.5,6830.5,8820.75,11957.0,13069.0,5528.976707010733,10964873.234442594,5013.0,1805.0,2997.0,7267.0,9575.2,2759.526604247545,4633361.615357526,1978.0,1038.0,1434.5,3444.0,4900.400000000001,2957.2201415848367,4379.0,98.61700541159163,63.16558561124881,298.80003589374985,3796141.366929325,2401.0,1623.8,2089.5,3211.0,4594.0,1158.0,120608.77369262389,1066.0,862.0,943.0,1241.0,1519.4000000000003
315,r07c18,6,43.0,9098.7909215956,413.4484181568088,840.009628610729,727.0,4282767.620660361,9352.0,5939.6,7781.5,10670.0,11623.4,7020.4981684981685,6877482.945967342,6364.0,4355.0,5316.5,8164.0,10651.0,4001.2794348508633,5021238.7612672895,3296.0,1942.0,2793.5,4432.0,7421.0,3918.951334379906,1911.0,57.92490995030872,43.12752554658689,182.8883476483184,3369706.6177258496,3590.0,2475.0,2767.5,4382.0,5198.0,1245.2961800104658,72363.40468975095,1161.0,984.0,1059.0,1337.0,1688.0
316,r07c18,6,44.0,10041.401639344262,411.37704918032784,533.4781420765028,366.0,6937334.141964524,10241.5,6776.5,8030.0,11806.5,13014.0,4758.730917078528,4863678.755710801,4373.0,1954.0,3226.0,6045.0,8040.0,2711.984623833059,2588513.293558192,2101.0,1196.0,1541.0,3457.0,5266.0,1787.8270181219111,1821.0,68.47546516159402,37.63933835950857,197.78174593052023,183930.61203223967,1685.0,1301.0,1506.0,2002.0,2436.0,954.3953871499176,66577.7700830599,849.0,708.0,770.0,1111.0,1371.0
317,r07c18,6,45.0,14983.677354709418,438.4729458917836,525.6112224448898,499.0,11545576.75161144,14908.0,10446.6,12770.5,17399.5,19494.0,5364.051266706563,8281841.598608509,5147.0,1652.6,2832.0,7664.0,9301.0,2930.126471174945,3246309.044048928,2594.0,931.4,1390.0,4081.0,5564.8,3053.976062238181,5013.0,193.42607945771385,39.0092910084252,422.8599564173221,2514847.0040150546,2478.0,1586.0,2027.0,3717.0,5549.8,1126.096947935368,74187.90721789416,1078.0,834.2,907.0,1270.0,1498.0
318,r07c18,6,46.0,10692.816747572817,456.7718446601942,215.372572815534,824.0,8498292.487049617,10888.5,6450.7,8555.0,12915.75,14188.4,4530.856290672451,7433397.619803159,4353.0,1673.0,2375.5,5828.5,6713.8,2516.607375271149,2058475.811138664,2369.0,1064.2,1390.0,3126.25,3898.4,2696.706616052061,1844.0,59.697026252256194,42.50103993165583,189.58073580374355,334131.0370278114,2710.5,1933.2,2286.75,3104.0,3438.2000000000003,1222.7803687635576,55290.472911794604,1188.0,956.0,1030.75,1377.0,1540.4
319,r07c18,6,47.0,9615.31572769953,454.8673708920188,321.86619718309856,852.0,3418346.2160437186,10175.0,6710.1,8314.0,11012.25,11584.0,4516.340590979782,5777550.499083321,4347.5,1660.2,2492.75,5968.5,7318.9,2306.9992223950235,2000829.01321868,1981.0,1007.1,1389.0,2665.75,4092.100000000001,2560.38802488336,2572.0,96.27995458108636,37.6943206226748,258.4863273947651,348441.91397790296,2632.0,1737.0,2163.0,2973.25,3240.9,1165.662130637636,66859.08996560035,1103.0,912.1,990.0,1255.0,1528.8000000000002
320,r07c18,6,48.0,7954.291860465116,458.86046511627904,848.6139534883721,860.0,2226991.095050027,8179.5,5803.8,7036.75,8935.5,9817.1,6366.1929198682765,7052244.83297951,6550.0,2524.6,4427.0,8011.5,9733.500000000004,3585.2985729967068,3630318.55684758,3385.0,1507.4,2130.0,4452.5,6266.1,3333.6484632272227,3644.0,104.92818572338606,49.36074146125983,279.32085117392114,1904970.257047584,3037.5,1732.9,2543.0,4253.25,4877.700000000001,1268.9849066959384,69527.51541434365,1222.0,979.0,1089.0,1374.0,1643.7000000000005
321,r07c18,6,49.0,11070.125295508276,457.04609929078015,1065.774231678487,846.0,3876505.676972431,11297.0,8390.0,10084.0,12403.0,13384.5,12740.391274238227,53139129.10521472,12938.5,3114.5,6333.75,17650.75,22529.1,6198.005540166205,16833653.137088418,5732.5,1486.8000000000002,2767.0,8443.25,11778.000000000002,5515.042243767313,1444.0,60.25402466853918,33.18507619839099,166.12489168102786,8795964.250985548,5190.5,2352.7000000000003,3440.25,7215.5,8291.9,1647.8718836565097,273380.92333689507,1565.5,1012.6,1217.75,2016.0,2421.7
322,r07c18,6,50.0,8223.065192083819,462.4179278230501,886.1955762514552,859.0,2059839.8746789792,8476.0,6093.200000000001,7436.5,9281.5,9752.0,5095.650286650287,3999095.089002784,5439.5,1953.7000000000005,3625.75,6675.75,7374.700000000001,2655.539721539721,1767941.1108300618,2365.5,1170.1,1745.75,3419.75,4438.8,2413.4807534807533,2442.0,101.16603601560176,47.09404181690108,281.6639969244288,238286.26191458385,2528.0,1640.1,2199.25,2737.0,2910.9,1210.536855036855,44949.34200779962,1148.0,995.0,1065.0,1319.75,1523.0
323,r07c18,6,51.0,9912.935239697224,479.784693019344,810.2582001682085,1189.0,3664949.700600048,10259.0,7049.0,8814.0,11308.0,12129.8,3664.124485596708,3005720.1762042963,3341.0,1790.0,2332.75,4602.5,5992.0,1813.8902606310007,970654.7568187248,1506.0,1024.0,1179.0,2030.25,3053.5,1635.4423868312758,2916.0,93.86247293780944,44.47289494702133,247.95941546018392,109711.30635150468,1597.0,1261.0,1395.0,1792.25,2113.5,884.929012345679,40967.91299916171,821.0,709.0,754.0,952.0,1150.5
324,r07c18,6,52.0,8353.883486238532,473.3091743119266,400.4550458715596,1090.0,2237454.0056905984,8377.5,6240.3,7496.0,9508.75,10246.1,8165.165322580645,3815545.6250878,7679.5,6352.4,6822.0,9107.25,11040.200000000008,4238.135483870968,3029284.168740896,3504.5,2910.9,3123.75,4499.75,7380.800000000007,4421.817741935484,1240.0,55.55530792475459,29.431209741686907,143.84062043356593,1941804.7006529656,4498.5,2609.9,3859.75,4827.25,5388.0000000000055,1210.891129032258,62055.24540517691,1111.0,996.9,1050.0,1321.25,1641.1
325,r07c18,6,53.0,12398.640336134456,469.3915966386554,522.9344537815126,595.0,8728782.112658711,12139.0,8645.0,10287.0,14475.0,16507.0,7806.09971625456,5070041.606594974,7573.0,4959.8,6683.5,9294.0,10822.0,4358.270368869072,1991518.7226039576,4080.0,2771.6,3583.0,5026.0,6414.200000000001,4345.103364410214,2467.0,82.62548162169392,39.16279531720209,221.12489168102783,4131156.984451591,4485.0,2355.0,2758.0,4974.0,5553.000000000001,1371.2371301175515,57775.148066024005,1343.0,1097.0,1244.0,1469.0,1647.0
326,r07c18,6,54.0,7716.316901408451,501.4964788732394,5.813380281690141,284.0,2919838.62492561,8127.5,4970.3,6568.5,9171.0,9645.4,7307.830342577487,30386228.101069544,5905.0,1483.8000000000002,2267.0,11373.0,15426.6,3810.240456769984,9754830.625704195,2551.0,951.4,1307.0,5625.0,8599.8,3424.964110929853,3065.0,93.7849220852278,44.76570918540496,266.00104602052653,5173301.322692398,2570.0,1483.4,1914.0,4340.0,6637.2,1313.82088091354,138168.44654604292,1205.0,942.0,1007.0,1546.0,1864.0
327,r07c18,6,55.0,8483.449438202248,536.064606741573,8.143258426966293,356.0,3364818.135083954,8874.5,5533.5,7393.75,9754.5,10670.0,7114.082660515186,6059766.56179469,7253.0,3346.0,5715.0,8769.0,10213.0,3783.9000384467513,2434158.4613648583,3814.0,1607.0,2719.0,4583.0,5607.0,3663.471357170319,2601.0,71.94620663318624,46.89215146031271,202.6934341759517,2737777.69554637,3487.0,1928.0,2400.0,4566.0,5244.0,1365.6624375240292,61657.44698967555,1363.0,1031.0,1216.0,1490.0,1682.0
328,r07c18,6,56.0,7600.339832869081,546.606313834726,226.2989786443825,1077.0,2554763.09342727,7783.0,5246.0,6538.0,8835.0,9631.8,4301.223096174473,8549022.758236678,3407.0,1282.0,1991.0,6016.0,8737.2,2621.9099034680016,4958798.129887619,1702.0,720.8000000000001,1093.0,3402.0,6124.800000000003,2491.031104755095,2797.0,77.73861432701365,50.77502230423641,239.09545442950497,2568101.992239502,2099.0,1339.2,1638.0,2574.0,4095.6000000000017,892.1905613156954,46572.53394022836,829.0,695.0,742.0,953.0,1240.4
329,r07c18,6,57.0,11231.523090586146,570.1181172291297,854.2797513321492,1126.0,5246984.432415315,11727.5,7775.0,9795.25,12925.5,13785.5,6066.300296903718,10450192.407206189,6278.0,1845.0,2973.0,8739.0,10291.6,3333.232150431217,3549653.652030113,3118.0,1163.2,1634.0,4699.0,5829.6,3065.381874734908,7073.0,183.6631655941569,68.36987173405608,478.0731598529185,1940702.765948868,2726.0,1634.0,2119.0,3639.0,4974.8,1338.4681181959563,85844.010895045,1337.0,978.0,1091.0,1501.0,1735.0
330,r07c18,6,58.0,7804.328190743338,568.8569424964937,978.6479663394108,713.0,2664047.3733567544,7974.0,5379.6,6839.0,9036.0,9783.4,4976.308677098151,5116084.686876548,4925.0,1769.0,3494.0,6255.0,7814.0,2920.941881731356,3268249.1736188126,2634.0,1064.0,1636.0,3478.0,5502.0,2773.827880512091,4921.0,126.40277440564218,55.25791153428697,328.048773235279,1655087.2617790678,2369.0,1751.0,2093.0,3374.0,3922.0,1207.6409266409266,101057.63351297996,1099.0,960.0,1021.0,1239.0,1671.0
331,r07c18,6,59.0,11663.905675459631,577.2829736211031,408.62589928057554,1251.0,5669840.832030139,11972.0,8092.0,10299.0,13321.0,14357.0,5200.307084391759,8297330.623734739,4734.0,1779.4,2779.5,7149.5,9371.2,2659.0945526390065,3340482.1386748143,1946.0,915.2,1265.0,3530.5,5533.600000000002,2366.4428450465707,3543.0,92.8554655729986,55.8497015834088,267.37972567696687,2040232.0830302348,1817.0,1223.2,1444.0,3100.5,4242.6,1112.9683883714367,115560.48898094767,996.0,797.2,864.0,1274.0,1570.4000000000003
332,r07c18,6,60.0,8951.331616889804,573.7095777548918,195.02780638516992,971.0,3085772.746878848,9187.0,6276.0,8066.0,10154.0,11031.0,3891.664025356577,8443942.62510308,3154.5,1219.0,1608.0,5158.75,7815.0,2225.4801901743263,3878275.8201305503,1580.0,731.5,949.0,2665.5,4499.0,2572.865029054411,3786.0,102.5436660607454,50.86940716029464,276.8944443027283,2643216.262554107,2217.0,1676.0,1964.0,2504.0,3779.0,983.4886423666138,96036.19017739614,882.0,722.0,776.0,1086.0,1338.0
333,r07c18,6,61.0,10937.503759398496,579.2919799498746,247.13784461152883,798.0,6544534.706126218,11521.5,6831.8,9333.0,12825.25,13812.7,4152.963662272889,6997649.715102797,3366.0,1491.6,1978.0,5854.0,7834.6,2416.314570716067,3670841.1703719473,1699.0,989.2,1200.0,2811.5,5076.4,2497.60562878518,2807.0,95.17616181849728,41.792647101643645,245.69343417595164,507376.9427969594,2598.0,1602.6,1957.5,2900.5,3254.2000000000003,1053.3060206626292,74508.53086150724,973.0,830.0,887.0,1092.0,1474.8000000000006
334,r07c18,6,62.0,7530.132998745295,605.1693851944793,982.6097867001256,797.0,2083068.7376438307,7810.0,5317.8,6730.0,8580.0,9171.0,5840.079970652972,12186151.595707895,5256.0,1881.0,3031.0,8122.0,9758.600000000004,2739.681340180973,4327027.731911533,2001.0,1016.0,1360.0,3676.0,4774.4000000000015,3511.512105649303,4089.0,126.9094143420868,44.83272023433075,311.82337649086287,5358053.572915327,2940.0,1774.0,2299.0,4128.0,5561.0,1239.3993641477134,93249.06892598356,1163.0,953.0,1019.0,1365.0,1603.0
335,r07c18,6,63.0,6998.364244741874,607.4282982791588,35.17782026768642,1046.0,2331541.7573831296,7270.5,4638.5,5974.5,8142.75,8796.0,6040.658280922432,4891794.262682999,6274.0,2595.0,4833.0,7401.0,8487.8,3762.875052410901,2673525.8091260456,3589.0,1634.0,2840.0,4698.0,5718.2,3476.35178197065,2385.0,70.03627302879686,45.13275392761688,203.1959594928933,1516281.386941269,3579.0,1847.2,2495.0,4277.0,4802.799999999999,1062.350104821803,122891.4610744125,1051.0,676.0,811.0,1192.0,1473.1999999999994
336,r07c18,6,64.0,7040.505590062112,646.7229813664596,1031.4583850931676,805.0,2186076.0959314844,7255.0,4874.400000000001,6122.0,8141.0,8860.6,3229.435097668557,3588339.3232924137,2630.0,1541.6,2028.0,3803.75,5966.600000000002,1672.54127284184,1177535.1140810517,1295.0,902.5,1109.0,1840.0,2937.900000000002,2172.942028985507,3174.0,77.75395120338706,57.089520095813725,258.48023074035524,149314.36967023733,2195.0,1658.6,1968.25,2415.0,2600.0,936.1540642722116,36264.27210540986,879.0,791.0,827.0,973.0,1137.0
337,r07c18,6,65.0,7414.25293350717,662.8826597131682,1052.8787483702738,767.0,2447571.31281734,7655.0,5052.6,6494.0,8617.5,9234.2,5775.49684741488,9207412.77104933,5430.0,2062.0,3741.0,7103.0,9937.0,3146.518032786885,5770104.044882889,2366.0,1054.4,1572.0,3746.0,6775.799999999999,2576.3858764186634,3965.0,83.98339499702475,66.35041507080906,266.651803615609,1653774.750973286,2071.0,1509.0,1756.0,3457.0,4221.0,1071.8564943253468,117743.31685883256,956.0,774.0,863.0,1148.0,1613.6
